id,created_at,user_country,age,campaign_source,device,budget_created_at,autosave_created_at,subscription_created_at
1468092,25/06/2019,US,28,Influencer,ios,25/06/2019,,26/06/2019
1468744,25/06/2019,US,21,Facebook Ads: Overdraft Fees,messenger,29/06/2019,,27/06/2019
1472860,26/06/2019,US,22,Facebook Ads: Overdraft Fees,ios,,,26/06/2019
1474505,26/06/2019,US,25,Influencer,ios,,,19/07/2019
1478275,26/06/2019,US,26,Influencer,ios,27/06/2019,,27/06/2019
1482319,27/06/2019,US,27,Facebook Ads: Overdraft Fees,ios,01/07/2019,,08/07/2019
1486246,27/06/2019,US,29,Facebook Ads: Overdraft Fees,ios,,,27/06/2019
1487265,27/06/2019,US,29,Facebook Ads: Overdraft Fees,messenger,17/10/2019,,27/06/2019
1489913,27/06/2019,US,33,Facebook Ads: Overdraft Fees,messenger,,,28/06/2019
1490788,28/06/2019,US,25,Influencer,ios,07/07/2019,08/08/2019,12/07/2019
1500917,29/06/2019,US,36,Influencer,ios,29/06/2019,,05/07/2019
1501179,29/06/2019,US,28,Facebook Ads: Overdraft Fees,messenger,17/07/2019,,29/06/2019
1509859,01/07/2019,US,22,Influencer,android,01/07/2019,,01/07/2019
1519859,02/07/2019,US,35,Facebook Ads: Overdraft Fees,messenger,,,22/07/2019
1527686,03/07/2019,US,28,Facebook Ads: Overdraft Fees,messenger,,,03/07/2019
1546578,05/07/2019,US,35,Facebook Ads: Overdraft Fees,messenger,,,09/07/2019
1556768,06/07/2019,US,41,Influencer,ios,,,08/07/2019
1561700,06/07/2019,US,38,Influencer,ios,08/07/2019,,07/07/2019
1569301,07/07/2019,US,30,Influencer,android,,,27/11/2019
1583292,09/07/2019,US,34,Influencer,android,,,09/07/2019
1600768,11/07/2019,US,40,Facebook Ads: Overdraft Fees,messenger,11/07/2019,,11/07/2019
1602226,11/07/2019,US,34,Facebook Ads: Overdraft Fees,messenger,18/09/2019,,31/07/2019
1616246,13/07/2019,US,30,Influencer,ios,19/07/2019,,18/07/2019
1616420,13/07/2019,US,27,Facebook Ads: Overdraft Fees,ios,14/07/2019,,14/07/2019
1623566,14/07/2019,US,39,Influencer,android,16/07/2019,,14/07/2019
1623913,14/07/2019,US,33,Influencer,ios,,,11/08/2019
1626017,14/07/2019,GB,24,Friend Referral,messenger,,,18/07/2019
1627039,14/07/2019,US,38,Facebook Ads: Overdraft Fees,ios,,,17/07/2019
1633081,15/07/2019,US,32,Facebook Ads: Overdraft Fees,ios,15/07/2019,,26/09/2019
1650972,17/07/2019,US,29,Influencer,android,,,20/07/2019
1659218,18/07/2019,US,50,Facebook Ads: Overdraft Fees,android,18/07/2019,,18/07/2019
1660461,19/07/2019,US,24,Facebook Ads: Overdraft Fees,ios,07/11/2019,,07/11/2019
1664600,19/07/2019,US,34,Facebook Ads: Overdraft Fees,ios,19/07/2019,,20/07/2019
1674334,21/07/2019,US,26,Influencer,ios,,,22/07/2019
1690126,23/07/2019,US,32,Influencer,ios,23/07/2019,,23/07/2019
1695583,24/07/2019,GB,48,Influencer,android,24/07/2019,,24/07/2019
1723017,27/07/2019,US,26,Influencer,android,25/08/2019,,25/08/2019
1728162,28/07/2019,US,32,Facebook Ads: Overdraft Fees,ios,,,28/07/2019
1743303,30/07/2019,US,45,Influencer,ios,30/07/2019,,30/07/2019
1743819,30/07/2019,US,29,Influencer,ios,,,30/07/2019
1746360,31/07/2019,US,30,Influencer,android,,,31/07/2019
1750634,31/07/2019,US,26,Influencer,ios,,,31/07/2019
1756695,01/08/2019,US,35,Facebook Ads: Overdraft Fees,messenger,,,01/08/2019
1759366,02/08/2019,US,34,Facebook Ads: Overdraft Fees,messenger,,,30/12/2019
1761539,02/08/2019,US,20,Influencer,ios,02/08/2019,,02/08/2019
1778361,04/08/2019,US,32,Facebook Ads: Overdraft Fees,android,,,04/08/2019
1786979,05/08/2019,US,34,Facebook Ads: Overdraft Fees,messenger,,,10/08/2019
1796283,06/08/2019,US,27,Influencer,ios,,,06/08/2019
1797309,06/08/2019,GB,26,Friend Referral,ios,,,21/09/2019
1797729,06/08/2019,US,28,Facebook Ads: Overdraft Fees,android,06/08/2019,,06/08/2019
1804061,07/08/2019,US,21,Influencer,ios,20/12/2019,26/12/2019,19/12/2019
1838803,11/08/2019,US,24,Influencer,ios,23/08/2019,,11/08/2019
1844260,12/08/2019,US,24,Influencer,ios,,,12/10/2019
1849177,12/08/2019,US,30,Influencer,ios,17/08/2019,,14/08/2019
1864723,15/08/2019,GB,19,Friend Referral,ios,,,26/09/2019
1873800,17/08/2019,US,40,Influencer,android,,,17/08/2019
1876023,17/08/2019,US,36,Influencer,android,,,17/08/2019
1887257,20/08/2019,US,29,Influencer,ios,05/09/2019,,22/08/2019
1894944,21/08/2019,US,24,Influencer,ios,,,22/08/2019
1896410,22/08/2019,US,34,Influencer,android,22/08/2019,,22/08/2019
1896550,22/08/2019,US,23,Influencer,android,22/08/2019,,22/08/2019
1897348,22/08/2019,US,33,Influencer,ios,04/09/2019,,24/08/2019
1902581,23/08/2019,US,33,Influencer,android,23/08/2019,,29/08/2019
1904384,23/08/2019,GB,37,Influencer,ios,23/08/2019,,23/08/2019
1911191,24/08/2019,US,31,Influencer,ios,,,29/11/2019
1911866,24/08/2019,US,26,Influencer,ios,24/08/2019,,02/09/2019
1916244,25/08/2019,US,32,Influencer,ios,02/09/2019,,25/08/2019
1917487,25/08/2019,US,37,Influencer,ios,,,20/09/2019
1922095,26/08/2019,US,36,Influencer,ios,29/08/2019,,29/08/2019
1924561,26/08/2019,US,30,Influencer,ios,,,27/08/2019
1927487,26/08/2019,US,29,Influencer,ios,,,16/09/2019
1927794,26/08/2019,US,32,Influencer,android,,,26/08/2019
1934803,28/08/2019,US,43,Influencer,android,,07/11/2019,30/08/2019
1941917,29/08/2019,US,31,Influencer,ios,,,03/09/2019
1122472,29/03/2019,GB,26,Influencer,messenger,05/04/2019,,
953605,03/02/2019,GB,23,Friend Referral,messenger,10/02/2019,,
1100036,21/03/2019,GB,30,Influencer,messenger,16/04/2019,,
981608,13/02/2019,GB,36,Influencer,messenger,16/02/2019,,
940243,29/01/2019,GB,29,Facebook Ads: General,messenger,29/01/2019,,
1110547,25/03/2019,GB,27,Facebook Ads: General,messenger,25/03/2019,,
928021,25/01/2019,GB,21,Influencer,messenger,25/01/2019,,
905834,18/01/2019,GB,29,Friend Referral,messenger,18/01/2019,,
1192491,21/04/2019,GB,29,Facebook Ads: General,messenger,21/04/2019,,
1043958,04/03/2019,GB,29,Influencer,messenger,04/03/2019,,
1026201,26/02/2019,GB,21,Influencer,android,26/02/2019,,
941583,29/01/2019,GB,21,Friend Referral,ios,,,
1045098,05/03/2019,GB,20,Influencer,ios,,,
1194063,21/04/2019,GB,41,Influencer,ios,,,
1206715,24/04/2019,GB,52,Friend Referral,messenger,,,
969504,10/02/2019,GB,27,Friend Referral,messenger,,,
1103841,22/03/2019,GB,24,Friend Referral,messenger,,,
1264623,15/05/2019,GB,31,Influencer,messenger,,,
1671208,20/07/2019,GB,22,Friend Referral,messenger,,,
874422,08/01/2019,GB,24,Facebook Ads: General,messenger,,,
1196512,22/04/2019,GB,27,Influencer,messenger,,,
1300612,27/05/2019,GB,20,Friend Referral,messenger,,,
962094,07/02/2019,GB,25,Friend Referral,messenger,,,
1596476,10/07/2019,GB,21,Friend Referral,messenger,,,
994736,16/02/2019,GB,19,Influencer,messenger,,,
904363,17/01/2019,GB,21,Friend Referral,messenger,,28/02/2019,
1004313,19/02/2019,GB,23,Influencer,messenger,,,
1100442,21/03/2019,GB,21,Friend Referral,messenger,,,
993104,16/02/2019,GB,30,Influencer,messenger,16/02/2019,,
997414,17/02/2019,GB,22,Influencer,messenger,01/03/2019,,
1152958,09/04/2019,GB,39,Facebook Ads: Overdraft Fees,messenger,09/04/2019,,
997383,17/02/2019,GB,28,Influencer,messenger,17/02/2019,,
1838208,11/08/2019,GB,20,Influencer,ios,11/08/2019,,
944940,30/01/2019,GB,22,Facebook Ads: General,messenger,30/01/2019,,
885530,11/01/2019,GB,20,Influencer,ios,12/01/2019,,
1088836,18/03/2019,GB,24,Influencer,messenger,21/03/2019,,
1402571,19/06/2019,GB,24,Influencer,ios,19/06/2019,,
1852105,13/08/2019,GB,22,Influencer,ios,13/08/2019,,
1137131,03/04/2019,GB,26,Influencer,ios,04/04/2019,25/04/2019,
905714,18/01/2019,GB,25,Facebook Ads: General,messenger,18/01/2019,,
1308509,29/05/2019,GB,30,Influencer,ios,29/05/2019,,
1450480,24/06/2019,GB,24,Influencer,ios,24/06/2019,,
1023912,26/02/2019,GB,22,Facebook Ads: General,messenger,26/02/2019,,
1141633,05/04/2019,GB,31,Influencer,ios,08/05/2019,,
1000757,18/02/2019,GB,26,Influencer,messenger,18/02/2019,,
1136738,03/04/2019,GB,20,Friend Referral,messenger,03/04/2019,,
904562,17/01/2019,GB,25,Influencer,android,17/01/2019,30/05/2019,
1402975,19/06/2019,GB,27,Influencer,android,19/06/2019,,
1097122,20/03/2019,GB,20,Friend Referral,messenger,21/03/2019,,
1117393,27/03/2019,GB,20,Influencer,messenger,05/04/2019,,
928435,25/01/2019,GB,20,Facebook Ads: General,ios,25/01/2019,,
1089753,18/03/2019,GB,20,Influencer,ios,27/03/2019,,
1100490,21/03/2019,GB,21,Influencer,ios,29/04/2019,,
962196,07/02/2019,GB,20,Facebook Ads: General,ios,,,
1082935,16/03/2019,GB,22,Facebook Ads: Overdraft Fees,ios,,,
1152612,09/04/2019,GB,26,Influencer,ios,,,
1245025,09/05/2019,GB,36,Friend Referral,ios,,,
1307565,29/05/2019,GB,21,Influencer,ios,,,
1450313,24/06/2019,GB,24,Influencer,ios,,,
1583087,09/07/2019,GB,20,Friend Referral,ios,,,
1830525,10/08/2019,GB,20,Influencer,ios,,,
1024633,26/02/2019,GB,20,Facebook Ads: General,messenger,,,
1107793,24/03/2019,GB,19,Friend Referral,messenger,,,
969474,10/02/2019,GB,25,Facebook Ads: General,messenger,,,
1126992,30/03/2019,GB,25,Friend Referral,messenger,,,
1349399,11/06/2019,US,53,Friend Referral,messenger,,,
1063197,10/03/2019,GB,20,Influencer,messenger,,,
1342727,08/06/2019,GB,21,Friend Referral,messenger,,,
1090923,18/03/2019,GB,20,Friend Referral,messenger,,,
1005478,19/02/2019,GB,29,Influencer,messenger,,,
1200060,23/04/2019,GB,22,Friend Referral,messenger,,,
1050731,06/03/2019,GB,26,Facebook Ads: Overdraft Fees,messenger,,,
905815,18/01/2019,GB,37,Influencer,messenger,,,
1293095,25/05/2019,GB,26,Influencer,messenger,,30/05/2019,
968694,10/02/2019,GB,21,Friend Referral,messenger,,,
870316,06/01/2019,GB,22,Facebook Ads: General,messenger,,,
909067,19/01/2019,GB,21,Influencer,messenger,,,
970534,10/02/2019,GB,20,Friend Referral,messenger,,,
1346660,10/06/2019,GB,22,Friend Referral,messenger,,,
1144684,06/04/2019,GB,22,Friend Referral,messenger,,,
1225237,30/04/2019,GB,20,Friend Referral,messenger,,,
887865,12/01/2019,GB,41,Influencer,messenger,,31/01/2019,
975705,12/02/2019,GB,26,Influencer,messenger,,,
910835,20/01/2019,GB,28,Facebook Ads: General,messenger,20/01/2019,,
1351625,11/06/2019,GB,31,Influencer,messenger,11/06/2019,,
1422707,21/06/2019,GB,21,Influencer,android,21/06/2019,,
873187,07/01/2019,GB,23,Influencer,messenger,07/01/2019,,
902410,17/01/2019,GB,24,Influencer,ios,17/01/2019,,
924478,24/01/2019,GB,36,Facebook Ads: General,messenger,18/03/2019,14/02/2019,
940075,29/01/2019,GB,25,Facebook Ads: General,messenger,29/01/2019,,
1893185,21/08/2019,GB,25,Influencer,ios,21/08/2019,,
1339521,07/06/2019,GB,20,Influencer,messenger,13/07/2019,,
1369435,15/06/2019,GB,22,Influencer,ios,15/06/2019,,
1377485,16/06/2019,GB,31,Influencer,ios,16/06/2019,,
1017213,24/02/2019,GB,26,Influencer,messenger,25/02/2019,,
1200045,23/04/2019,GB,19,Influencer,ios,23/04/2019,,
1056086,08/03/2019,GB,20,Facebook Ads: General,messenger,09/03/2019,,
885274,11/01/2019,GB,20,Friend Referral,android,29/01/2019,,
1056059,08/03/2019,GB,24,Facebook Ads: Overdraft Fees,messenger,08/03/2019,,
1116207,27/03/2019,GB,22,Influencer,messenger,27/03/2019,,
1082070,16/03/2019,GB,22,Influencer,ios,,,
1159123,11/04/2019,GB,34,Influencer,ios,,,
1238542,06/05/2019,GB,20,Influencer,messenger,,,
1275519,19/05/2019,GB,21,Influencer,android,,,
896906,15/01/2019,GB,20,Friend Referral,messenger,,17/01/2019,
874221,07/01/2019,GB,32,Friend Referral,messenger,,,
1697025,24/07/2019,GB,24,Influencer,messenger,,,
1168265,15/04/2019,GB,21,Friend Referral,messenger,,,
968114,09/02/2019,GB,29,Friend Referral,messenger,,,
1120335,28/03/2019,GB,23,Facebook Ads: General,messenger,,,
1250487,11/05/2019,GB,29,Friend Referral,messenger,,,
946299,30/01/2019,GB,20,Influencer,messenger,,,
1144239,06/04/2019,GB,38,Influencer,messenger,,,
1205667,24/04/2019,GB,20,Friend Referral,messenger,,,
986402,14/02/2019,GB,21,Friend Referral,messenger,,,
955094,04/02/2019,GB,20,Friend Referral,messenger,,,
1030259,27/02/2019,GB,20,Friend Referral,messenger,,,
965546,08/02/2019,GB,20,Facebook Ads: General,messenger,08/02/2019,,
1007055,20/02/2019,GB,19,Facebook Ads: General,messenger,20/02/2019,,
1435923,22/06/2019,GB,25,Influencer,messenger,22/06/2019,,
871207,06/01/2019,GB,26,Influencer,messenger,14/03/2019,,
1035400,01/03/2019,GB,21,Influencer,ios,01/03/2019,,
887148,12/01/2019,GB,26,Facebook Ads: General,messenger,12/01/2019,,
945130,30/01/2019,GB,33,Friend Referral,messenger,30/01/2019,,
1100656,21/03/2019,GB,32,Influencer,messenger,22/03/2019,,
866256,04/01/2019,GB,19,Facebook Ads: General,messenger,11/01/2019,,
1033087,28/02/2019,GB,36,Facebook Ads: General,messenger,08/04/2019,,
1136960,03/04/2019,GB,21,Friend Referral,messenger,23/04/2019,,
1443035,23/06/2019,GB,20,Influencer,ios,23/06/2019,,
938730,28/01/2019,GB,32,Influencer,messenger,06/11/2019,28/11/2019,
882072,10/01/2019,GB,25,Facebook Ads: General,messenger,10/01/2019,,
1090417,18/03/2019,GB,20,Friend Referral,messenger,18/03/2019,,
973549,11/02/2019,GB,22,Influencer,messenger,23/02/2019,,
1116419,27/03/2019,GB,20,Influencer,messenger,27/03/2019,,
976396,12/02/2019,GB,25,Friend Referral,messenger,14/02/2019,,
1413156,20/06/2019,GB,22,Influencer,ios,20/06/2019,,
1147325,07/04/2019,GB,29,Influencer,messenger,07/04/2019,,
1056342,08/03/2019,GB,24,Friend Referral,android,,,
1221235,29/04/2019,GB,50,Influencer,android,,,
1368945,15/06/2019,GB,20,Influencer,ios,,,
1374440,16/06/2019,GB,22,Influencer,ios,,,
1375682,16/06/2019,GB,21,Influencer,ios,,,
1837479,11/08/2019,US,29,Influencer,ios,,,
1845055,12/08/2019,GB,19,Influencer,ios,,,
940207,29/01/2019,GB,18,Friend Referral,messenger,,,
1263684,15/05/2019,GB,39,Influencer,messenger,,,
904093,17/01/2019,GB,31,Facebook Ads: General,messenger,,,
872956,07/01/2019,GB,31,Influencer,messenger,,,
1086633,17/03/2019,GB,34,Influencer,messenger,,,
1056614,08/03/2019,GB,20,Facebook Ads: Overdraft Fees,messenger,,,
1087431,17/03/2019,GB,28,Facebook Ads: General,messenger,,,
1326176,03/06/2019,US,44,Friend Referral,messenger,,,
1206473,24/04/2019,GB,27,Influencer,messenger,,,
1272895,18/05/2019,GB,45,Friend Referral,messenger,,,
1105817,23/03/2019,GB,21,Facebook Ads: Overdraft Fees,messenger,,,
1032524,28/02/2019,GB,20,Friend Referral,messenger,,,
1036051,01/03/2019,GB,21,Facebook Ads: General,messenger,,,
963402,07/02/2019,GB,23,Influencer,ios,07/02/2019,,
974348,11/02/2019,GB,19,Friend Referral,messenger,11/02/2019,,
865206,04/01/2019,GB,45,Facebook Ads: General,android,04/01/2019,07/02/2019,
1264873,15/05/2019,GB,25,Influencer,android,16/06/2019,,
869096,05/01/2019,GB,42,Facebook Ads: General,messenger,08/01/2019,,
973854,11/02/2019,GB,20,Facebook Ads: General,messenger,11/02/2019,,
1631066,15/07/2019,GB,22,Influencer,ios,17/07/2019,,
856793,01/01/2019,GB,30,Influencer,messenger,01/01/2019,,
1164514,13/04/2019,GB,30,Friend Referral,messenger,20/04/2019,,
1054666,07/03/2019,GB,36,Facebook Ads: Overdraft Fees,messenger,07/03/2019,,
1256533,13/05/2019,GB,31,Influencer,android,13/05/2019,,
944101,30/01/2019,GB,21,Friend Referral,messenger,31/01/2019,,
945618,30/01/2019,GB,39,Facebook Ads: General,messenger,30/01/2019,,
951969,02/02/2019,GB,19,Influencer,messenger,02/02/2019,,
981848,13/02/2019,GB,26,Influencer,messenger,13/02/2019,,
1295318,25/05/2019,GB,34,Influencer,ios,26/05/2019,,
966730,09/02/2019,GB,29,Influencer,messenger,15/02/2019,,
942664,29/01/2019,GB,21,Influencer,messenger,29/01/2019,,
962963,07/02/2019,GB,24,Facebook Ads: General,ios,07/02/2019,,
969625,10/02/2019,GB,25,Facebook Ads: General,ios,10/02/2019,,
1105471,23/03/2019,GB,35,Influencer,android,25/03/2019,,
1380614,17/06/2019,GB,19,Influencer,ios,,,
1443164,23/06/2019,GB,21,Influencer,ios,,,
1695203,24/07/2019,GB,33,Influencer,android,,,
1790491,05/08/2019,GB,19,Influencer,android,,,
1387470,17/06/2019,GB,20,Friend Referral,messenger,,,
987680,14/02/2019,GB,22,Friend Referral,messenger,,,
1110667,25/03/2019,GB,32,Friend Referral,messenger,,,
1205313,24/04/2019,GB,26,Facebook Ads: Overdraft Fees,messenger,,,
1115898,27/03/2019,GB,19,Friend Referral,messenger,,,
916332,22/01/2019,GB,31,Facebook Ads: General,messenger,,,
1321205,02/06/2019,GB,20,Friend Referral,messenger,,,
1762791,02/08/2019,GB,31,Friend Referral,messenger,,,
1049658,06/03/2019,GB,26,Facebook Ads: General,messenger,,,
1123173,29/03/2019,GB,19,Friend Referral,messenger,,,
876461,08/01/2019,GB,20,Influencer,messenger,,,
933961,27/01/2019,GB,21,Friend Referral,messenger,,,
1462823,25/06/2019,GB,68,Friend Referral,messenger,,,
1950245,31/08/2019,GB,37,Friend Referral,messenger,,,
1070422,12/03/2019,GB,32,Facebook Ads: General,messenger,,,
1034842,01/03/2019,GB,22,Influencer,messenger,,,
1075778,14/03/2019,GB,21,Facebook Ads: Overdraft Fees,messenger,14/03/2019,,
888814,12/01/2019,GB,30,Facebook Ads: General,messenger,12/01/2019,07/02/2019,
1491365,28/06/2019,US,25,Facebook Ads: Overdraft Fees,ios,03/01/2020,,
939094,28/01/2019,GB,20,Facebook Ads: General,messenger,18/03/2019,,
951763,02/02/2019,GB,27,Friend Referral,messenger,30/04/2019,,
1108855,25/03/2019,GB,29,Influencer,ios,28/03/2019,,
874292,07/01/2019,GB,31,Influencer,messenger,08/01/2019,,
1139483,04/04/2019,GB,25,Influencer,android,26/08/2019,18/04/2019,
1695124,24/07/2019,GB,24,Influencer,ios,24/07/2019,,
1369427,15/06/2019,GB,22,Influencer,ios,31/07/2019,,
893794,14/01/2019,GB,34,Influencer,messenger,18/03/2019,,
1168087,15/04/2019,GB,19,Friend Referral,messenger,15/04/2019,,
1415288,20/06/2019,GB,21,Influencer,ios,20/06/2019,,
1259520,14/05/2019,GB,29,Influencer,android,14/05/2019,30/05/2019,
869243,05/01/2019,GB,19,Facebook Ads: General,messenger,04/02/2019,21/03/2019,
956788,05/02/2019,GB,27,Influencer,ios,,,
1097298,20/03/2019,GB,49,Friend Referral,android,,,
1119717,28/03/2019,GB,20,Influencer,android,,,
1172965,16/04/2019,GB,46,Influencer,ios,,,
1714045,26/07/2019,GB,29,Influencer,ios,,,
1746089,31/07/2019,GB,27,Friend Referral,android,,,
1144049,06/04/2019,GB,30,Influencer,messenger,,,
1085684,17/03/2019,GB,22,Influencer,messenger,,,
865669,04/01/2019,GB,27,Influencer,messenger,,,
1014259,23/02/2019,GB,23,Influencer,messenger,,,
1034797,01/03/2019,GB,21,Facebook Ads: General,messenger,,,
1102240,22/03/2019,GB,20,Friend Referral,messenger,,,
1557296,06/07/2019,GB,22,Influencer,messenger,,,
1210466,25/04/2019,GB,23,Friend Referral,messenger,,,
1015479,23/02/2019,GB,20,Facebook Ads: General,ios,27/02/2019,,
1002422,18/02/2019,GB,22,Facebook Ads: General,messenger,18/02/2019,,
1058061,08/03/2019,GB,40,Influencer,messenger,08/03/2019,,
920247,23/01/2019,GB,26,Influencer,messenger,23/01/2019,,
1144721,06/04/2019,GB,22,Influencer,messenger,20/04/2019,02/05/2019,
1378336,16/06/2019,GB,21,Influencer,android,16/06/2019,,
1116912,27/03/2019,GB,23,Facebook Ads: General,messenger,29/03/2019,,
873324,07/01/2019,GB,24,Facebook Ads: General,messenger,07/01/2019,,
1735822,29/07/2019,GB,48,Influencer,ios,29/07/2019,,
931333,26/01/2019,GB,20,Influencer,messenger,26/01/2019,,
1854593,13/08/2019,GB,22,Influencer,ios,13/08/2019,,
1639852,16/07/2019,GB,32,Influencer,messenger,17/07/2019,,
974786,12/02/2019,GB,21,Facebook Ads: General,messenger,13/07/2019,,
1072335,13/03/2019,GB,34,Facebook Ads: General,messenger,02/04/2019,,
1014949,23/02/2019,US,34,Facebook Ads: Overdraft Fees,messenger,26/02/2019,,
976559,12/02/2019,GB,31,Friend Referral,android,12/02/2019,,
1727651,28/07/2019,GB,19,Influencer,ios,04/08/2019,,
972742,11/02/2019,GB,30,Influencer,messenger,14/02/2019,,
981397,13/02/2019,GB,24,Facebook Ads: General,messenger,13/02/2019,,
945814,30/01/2019,GB,23,Facebook Ads: General,messenger,30/01/2019,,
1033353,28/02/2019,GB,21,Friend Referral,messenger,06/03/2019,,
900284,16/01/2019,GB,29,Facebook Ads: General,messenger,17/01/2019,,
934258,27/01/2019,GB,40,Influencer,ios,,,
1024917,26/02/2019,GB,19,Friend Referral,ios,,,
1206310,24/04/2019,GB,31,Influencer,android,,,
1370840,15/06/2019,GB,21,Influencer,ios,,,
1399690,19/06/2019,GB,19,Influencer,ios,,,
1847604,12/08/2019,GB,19,Influencer,ios,,,
949321,31/01/2019,GB,22,Friend Referral,messenger,,,
1000960,18/02/2019,GB,20,Friend Referral,messenger,,,
1272740,18/05/2019,GB,22,Friend Referral,messenger,,,
914879,21/01/2019,GB,19,Facebook Ads: General,messenger,,,
926315,24/01/2019,GB,21,Friend Referral,messenger,,,
1039645,03/03/2019,GB,48,Friend Referral,messenger,,,
935138,27/01/2019,GB,22,Influencer,messenger,27/01/2019,31/01/2019,
980765,13/02/2019,GB,22,Influencer,messenger,13/02/2019,,
937580,28/01/2019,GB,25,Influencer,messenger,28/01/2019,,
958746,06/02/2019,GB,20,Facebook Ads: General,ios,06/02/2019,,
1117965,27/03/2019,GB,39,Facebook Ads: General,ios,10/04/2019,02/05/2019,
890448,13/01/2019,GB,20,Facebook Ads: General,messenger,13/01/2019,,
900406,16/01/2019,GB,21,Facebook Ads: General,messenger,28/02/2019,,
901192,16/01/2019,GB,23,Facebook Ads: General,messenger,16/01/2019,,
1047232,05/03/2019,GB,26,Influencer,messenger,05/03/2019,,
1045954,05/03/2019,GB,20,Influencer,messenger,05/03/2019,,
1053081,07/03/2019,GB,26,Influencer,messenger,07/03/2019,,
1100631,21/03/2019,GB,23,Facebook Ads: General,android,02/04/2019,,
904265,17/01/2019,GB,44,Influencer,messenger,17/01/2019,31/01/2019,
960113,06/02/2019,GB,37,Facebook Ads: General,messenger,06/02/2019,14/02/2019,
890601,13/01/2019,GB,25,Facebook Ads: General,messenger,27/01/2019,,
969453,10/02/2019,GB,27,Influencer,messenger,10/02/2019,,
987533,14/02/2019,US,36,Facebook Ads: Overdraft Fees,messenger,14/02/2019,,
